sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,yroverchange
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,9,0,0
60,8909240.383,585145,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,9,0.091279892,-0.04069715
60,1662606.067,127556,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,9,0.447117794,-0.044080397
60,663250.05,52278,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,9,0.459570652,-0.003962962
58,6360.55,467,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,9,0.00410535,-0.402813299
58,24740.4,1486,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,9,0.005208826,0.128321944
58,147384.4167,7738,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,9,0.001207092,0.222239773
56,388252.85,27355,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,9,0.24047506,2.47718317
56,611290.4,43597,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,9,0.152819111,2.289843043
56,6743987.383,440893,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,9,0.068777252,0.084503578
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,9,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,9,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,9,0,0
53,502740,40023,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,9,0.006243401,-0.123724657
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,9,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,9,0,0
43,1846204,138204,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,9,0.02155918,0.08674011
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,9,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,9,0,0
4,471699.7,33654,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,9,0.295848937,-0.118451383
4,1535090.233,112646,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,9,0.394854269,-0.008415345
4,5367579.133,419044,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,9,0.06536891,-0.084609066
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,9,0,0
29,502595.5167,39206,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,9,0.006115953,1.773878591
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,9,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,9,0,0
3,54393138.68,4096285,40.909849,-72.673371,"CitiBike (New York, NY)",2023,9,0.639001362,0.050330834
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,9,0,0
1,7725416.55,482534,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,9,0.075273054,-0.302879878
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,9,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,9,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,10,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,10,0,0
9999,310807.2333,37205,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,10,0.011142304,
74,133177.1333,6946,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,10,0.002080216,
74,131833.4167,8877,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,10,0.927392394,
74,67869.93333,4386,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,10,0.358773006,
73,3471,282,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,10,0.023067485,
73,435487,27640,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,10,0.008277739,
73,17742,695,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,10,0.072607606,
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,10,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,10,0,0
60,4575546.083,312976,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,10,0.09373132,
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,10,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,10,0,0
58,45683.95,2303,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,10,0.000689712,
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,10,0,0
56,4266195.483,292321,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,10,0.087545477,
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,10,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,10,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,10,0,0
54,164091.21,6289,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,10,0.001883455,
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,10,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,10,0,0
53,137685,7294,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,10,0.002184437,
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,10,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,10,0,0
43,1039339,68955,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,10,0.020650923,
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,10,0,0
4,1114.9,3,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,10,0.002617587,
4,5183099.933,422986,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,10,0.12667756,
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,10,0,0
29,134772,7657,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,10,0.002293149,
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,10,0,0
25,96131.45,7525,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,10,0.615541922,
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,10,0,0
25,283250.5833,17968,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,10,0.005381129,
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,10,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,10,0,0
3,25019511.2,1859077,40.909849,-72.673371,"CitiBike (New York, NY)",2019,10,0.556763907,
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,10,0,0
1,3926313.883,269459,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,10,0.080698672,
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,10,0,0
9999,395959.9,26202,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,10,0.00879618,-0.29573982
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,10,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,10,0,0
73,794,34,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,10,0.000300717,-0.951079137
73,533,4,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,10,0.000564729,-0.85106383
73,250068,12459,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,10,0.004182567,-0.549240232
60,217868.1167,14939,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,10,0.200868606,
60,4992067.483,293846,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,10,0.098645995,-0.061122898
60,486577.5,27751,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2020,10,0.245447229,
58,2802.066667,174,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,10,0.00233959,
58,8664.716667,386,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,10,0.003414026,
58,62263.93333,2441,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,10,0.000819459,0.059921841
56,172433.4167,9315,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,10,0.12524875,
56,263697.6333,13110,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,10,0.115953053,
56,3217047.083,172037,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,10,0.057753929,-0.411479162
54,255374,8021,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,10,0.002692701,0.275401495
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,10,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,10,0,0
53,267961,10194,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,10,0.003422191,0.397587058
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,10,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2020,10,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,10,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,10,0,0
43,1205235,70898,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,10,0.023800915,0.028177797
4,774083.7333,45390,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,10,0.610310332,1417.4375
4,1191508.867,68684,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,10,0.607484323,
4,2868372.2,178578,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2020,10,0.059949785,-0.577815814
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,10,0,0
29,189312,7023,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,10,0.002357666,-0.082800052
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,10,0,0
25,72304.4,4512,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,0.060667993,-0.400398671
25,181705.6,8700,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,0.002920646,-0.515805877
25,51261.21667,3098,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,0.027400653,
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,10,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,10,0,0
3,31998670.55,1974216,40.909849,-72.673371,"CitiBike (New York, NY)",2020,10,0.662757029,0.061933422
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,10,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,10,0,0
1,3722167.317,214178,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2020,10,0.071900934,-0.205155515
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2021,10,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2021,10,0,0
9999,900021.05,77271,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2021,10,0.018270801,1.949049691
73,16,2,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,10,1.1628e-05,-0.941176471
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,10,0,0
73,412337,18453,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,10,0.004363229,0.481098001
60,6303050.333,414719,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,10,0.0980607,0.411348121
60,767268.1667,60484,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,10,0.541442498,3.048731508
60,1081428.3,72864,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2021,10,0.423632833,1.625635112
58,5062.466667,339,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,10,0.00303467,0.948275862
58,10976.08333,652,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,10,0.003790742,0.689119171
58,63631.1,2958,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,10,0.000699422,0.211798443
56,4563174.433,262213,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,10,0.062000512,0.524166313
56,101538.7667,6753,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,10,0.060451709,-0.275040258
56,230348.6,13322,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,10,0.077454389,0.016170862
54,206234,6607,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,10,0.001562231,-0.176287246
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,10,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2021,10,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2021,10,0,0
53,534378,30107,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2021,10,0.007118829,1.953403963
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2021,10,0,0
43,1286674,93058,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,10,0.022003652,0.312561708
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,10,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,10,0,0
4,3615520.233,261932,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,10,0.061934069,0.466765223
4,1207808.467,77770,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,10,0.45215642,0.132286996
4,593553.6667,38002,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2021,10,0.340187451,-0.162767129
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,10,0,0
29,183589,10537,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,10,0.002491484,0.500355973
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,10,0,0
25,70434.83333,6131,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,10,0.054883671,0.358820922
25,91739.2,7388,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,10,0.042953988,1.384764364
25,303361.2167,19907,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2021,10,0.004707029,1.28816092
3,38525442.38,2677504,40.909849,-72.673371,"CitiBike (New York, NY)",2021,10,0.633098356,0.356236602
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2021,10,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2021,10,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,10,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,10,0,0
1,5595673.967,353941,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,10,0.083689685,0.652555351
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,10,0,0
9999,780505.6,79642,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,10,0.018466888,0.030684215
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,10,0,0
73,685112,32228,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,10,0.007472827,0.746491085
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,10,0,0
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,10,0,0
60,4991512.017,364761,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,10,0.084578495,-0.120462289
60,403336.8,35995,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,10,0.467091433,-0.404883936
60,1048542.267,88756,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,10,0.450558655,0.218104963
58,13301.35,768,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,10,0.003898655,0.17791411
58,72816.73333,3572,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,10,0.000828253,0.207572684
58,12210,524,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,10,0.00679972,0.545722714
56,4638574.9,284198,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,10,0.065898052,0.08384405
56,80408.86667,5469,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,10,0.07096883,-0.190137717
56,150071.55,9690,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,10,0.049190065,-0.272631737
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,10,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,10,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,10,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,10,0,0
53,568561,38639,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,10,0.008959369,0.283389245
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,10,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,10,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,10,0,0
43,1134785,82552,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,10,0.019141641,-0.112897333
4,1237818.167,89998,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,10,0.456863512,0.157232866
4,4507322.167,347356,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,10,0.080542733,0.326130446
4,399109.5333,29182,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,10,0.3786821,-0.232093048
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,10,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,10,0,0
29,156328.55,9557,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,10,0.002216017,-0.093005599
25,75694.73333,7779,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,10,0.039489114,0.05292366
25,51833.68333,5892,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,10,0.076457917,-0.038982221
25,261224.4833,25155,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,10,0.005832784,0.26362586
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,10,0,0
3,35513800.2,2669116,40.909849,-72.673371,"CitiBike (New York, NY)",2022,10,0.618897895,-0.003132768
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,10,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,10,0,0
1,5755457.617,375916,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,10,0.087165047,0.062086619
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,10,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,10,0,0
9999,789020.6333,87406,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,10,0.016667541,0.097486251
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,10,0,0
73,951932,48397,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,10,0.009228874,0.501706591
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,10,0,0
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,10,0,0
60,399593.7333,35100,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,10,0.391723584,-0.024864565
60,997748.7167,85901,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,10,0.3773977,-0.032166839
60,5029359.35,373111,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,10,0.071148923,0.022891702
58,4524.933333,283,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,10,0.003158341,-0.459923664
58,14415.73333,863,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,10,0.003791507,0.123697917
58,75533.5,4710,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,10,0.000898155,0.318589026
56,5465278.983,361946,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,10,0.069019858,0.273569835
56,613501.9167,44766,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,10,0.196675073,3.619814241
56,352071.0167,25993,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,10,0.290087496,3.752788444
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,10,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,10,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,10,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,10,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,10,0,0
53,478243,35769,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,10,0.006820828,-0.074277285
43,1454822,113399,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,10,0.021624173,0.373667507
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,10,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,10,0,0
4,405245.7667,28228,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,10,0.315030579,-0.032691385
4,4363313.633,351212,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,10,0.06697298,0.011101003
4,1331522.333,96084,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,10,0.422135721,0.067623725
29,342493.8833,33398,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,10,0.006368699,2.49461128
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,10,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,10,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,10,0,0
3,44391516.08,3432248,40.909849,-72.673371,"CitiBike (New York, NY)",2023,10,0.654498926,0.28591189
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,10,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,10,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,10,0,0
1,6370078.783,402489,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,10,0.076751044,0.070688664
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,11,0,0
9999,213788.8333,28260,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,11,0.012041663,
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,11,0,0
74,47692.21667,3281,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,11,0.66417004,
74,101731.0167,5719,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,11,0.002436881,
74,98427.45,7106,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,11,0.887362637,
73,320507,23002,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,11,0.009801215,
73,1843,125,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,11,0.025303644,
73,11053,406,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,11,0.050699301,
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,11,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,11,0,0
60,1957895.233,163845,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,11,0.069814799,
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,11,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,11,0,0
58,13627.68333,1019,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,11,0.000434199,
56,2587992.533,202561,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,11,0.086311791,
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,11,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,11,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,11,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,11,0,0
54,85893.56,3345,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,11,0.001425314,
53,101310,5102,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,11,0.002173976,
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,11,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,11,0,0
43,707106,49984,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,11,0.021298318,
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,11,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,11,0,0
4,26164.43333,1534,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,11,0.310526316,
4,4046765.5,341138,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,11,0.145359827,
4,5933,496,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,11,0.061938062,
29,64651,4283,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,11,0.001824998,
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,11,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,11,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,11,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,11,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,11,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,11,0,0
3,16403536.3,1347424,40.909849,-72.673371,"CitiBike (New York, NY)",2019,11,0.57414102,
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,11,0,0
1,2226147.667,171170,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,11,0.072936001,
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,11,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,11,0,0
